년도,역명,월,역번호,승차인원,하차인원,_source_file
2018,중앙로,5,1105,218206,240537,대전교통공사_역별 수송실적_20181231.csv
2018,중앙로,6,1105,194073,216566,대전교통공사_역별 수송실적_20181231.csv
2018,중앙로,7,1105,209556,232526,대전교통공사_역별 수송실적_20181231.csv
2018,중앙로,8,1105,203477,223600,대전교통공사_역별 수송실적_20181231.csv
2018,중앙로,9,1105,189585,210726,대전교통공사_역별 수송실적_20181231.csv
2018,중앙로,10,1105,204208,223706,대전교통공사_역별 수송실적_20181231.csv
2018,중앙로,11,1105,196141,217751,대전교통공사_역별 수송실적_20181231.csv
2018,중앙로,12,1105,219046,239959,대전교통공사_역별 수송실적_20181231.csv
2019,중앙로,1,1105,207834,227764,대전교통공사_역별 수송실적_20191231.csv
2019,중앙로,2,1105,194192,213731,대전교통공사_역별 수송실적_20191231.csv
2019,중앙로,3,1105,206113,227008,대전교통공사_역별 수송실적_20191231.csv
2019,중앙로,4,1105,189117,210069,대전교통공사_역별 수송실적_20191231.csv
2019,중앙로,5,1105,215687,238381,대전교통공사_역별 수송실적_20191231.csv
2019,중앙로,6,1105,189905,210869,대전교통공사_역별 수송실적_20191231.csv
2019,중앙로,7,1105,205061,226607,대전교통공사_역별 수송실적_20191231.csv
2019,중앙로,8,1105,202415,223041,대전교통공사_역별 수송실적_20191231.csv
2019,중앙로,9,1105,182351,202380,대전교통공사_역별 수송실적_20191231.csv
2019,중앙로,10,1105,193373,215019,대전교통공사_역별 수송실적_20191231.csv
2019,중앙로,11,1105,186547,208632,대전교통공사_역별 수송실적_20191231.csv
2019,중앙로,12,1105,212489,235300,대전교통공사_역별 수송실적_20191231.csv
2020,중앙로,1,1105,186599,207634,대전교통공사_역별 수송실적_20200531.csv
2020,중앙로,2,1105,135093,148384,대전교통공사_역별 수송실적_20200531.csv
2020,중앙로,3,1105,77624,85910,대전교통공사_역별 수송실적_20200531.csv
2020,중앙로,4,1105,99793,112023,대전교통공사_역별 수송실적_20200531.csv
2020,중앙로,5,1105,131212,148421,대전교통공사_역별 수송실적_20200531.csv
2020,중앙로,6,1105,116007,128223,대전교통공사_역별 수송실적_20211231.csv
2020,중앙로,7,1105,112863,125416,대전교통공사_역별 수송실적_20211231.csv
2020,중앙로,8,1105,117901,129749,대전교통공사_역별 수송실적_20211231.csv
2020,중앙로,9,1105,100549,112475,대전교통공사_역별 수송실적_20211231.csv
2020,중앙로,10,1105,120901,135790,대전교통공사_역별 수송실적_20211231.csv
2020,중앙로,11,1105,128255,142892,대전교통공사_역별 수송실적_20211231.csv
2020,중앙로,12,1105,106034,114487,대전교통공사_역별 수송실적_20211231.csv
2021,중앙로,1,1105,107961,117605,대전교통공사_역별 수송실적_20211231.csv
2021,중앙로,2,1105,114053,124374,대전교통공사_역별 수송실적_20211231.csv
2021,중앙로,3,1105,130453,145486,대전교통공사_역별 수송실적_20211231.csv
2021,중앙로,4,1105,118001,129530,대전교통공사_역별 수송실적_20211231.csv
2021,중앙로,5,1105,130372,145295,대전교통공사_역별 수송실적_20211231.csv
2021,중앙로,6,1105,126023,139491,대전교통공사_역별 수송실적_20211231.csv
2021,중앙로,7,1105,126945,138107,대전교통공사_역별 수송실적_20211231.csv
2021,중앙로,8,1105,111080,119884,대전교통공사_역별 수송실적_20211231.csv
2021,중앙로,9,1105,118545,129915,대전교통공사_역별 수송실적_20211231.csv
2021,중앙로,10,1105,131797,144743,대전교통공사_역별 수송실적_20211231.csv
2021,중앙로,11,1105,136593,151778,대전교통공사_역별 수송실적_20211231.csv
2021,중앙로,12,1105,141199,152910,대전교통공사_역별 수송실적_20211231.csv
2022,중앙로,1,1105,134600,145082,대전교통공사_역별 수송실적_20221231.csv
2022,중앙로,2,1105,112270,119989,대전교통공사_역별 수송실적_20221231.csv
2022,중앙로,3,1105,122776,129843,대전교통공사_역별 수송실적_20221231.csv
2022,중앙로,4,1105,132929,145954,대전교통공사_역별 수송실적_20221231.csv
2022,중앙로,5,1105,162828,175516,대전교통공사_역별 수송실적_20221231.csv
2022,중앙로,6,1105,142274,156353,대전교통공사_역별 수송실적_20221231.csv
2022,중앙로,7,1105,153752,167626,대전교통공사_역별 수송실적_20221231.csv
2022,중앙로,8,1105,143421,157209,대전교통공사_역별 수송실적_20221231.csv
2022,중앙로,9,1105,137715,152854,대전교통공사_역별 수송실적_20221231.csv
2022,중앙로,10,1105,152734,167274,대전교통공사_역별 수송실적_20221231.csv
2022,중앙로,11,1105,141020,155571,대전교통공사_역별 수송실적_20221231.csv
2022,중앙로,12,1105,167930,182775,대전교통공사_역별 수송실적_20221231.csv
2023,중앙로,1,1105,150261,165006,대전교통공사_역별 수송실적_20231231.csv
2023,중앙로,2,1105,155600,171044,대전교통공사_역별 수송실적_20231231.csv
2023,중앙로,3,1105,157885,173968,대전교통공사_역별 수송실적_20231231.csv
2023,중앙로,4,1105,150194,165512,대전교통공사_역별 수송실적_20231231.csv
2023,중앙로,5,1105,162978,178251,대전교통공사_역별 수송실적_20231231.csv
2023,중앙로,6,1105,157771,172187,대전교통공사_역별 수송실적_20231231.csv
2023,중앙로,7,1105,167455,182090,대전교통공사_역별 수송실적_20231231.csv
2023,중앙로,8,1105,230352,247541,대전교통공사_역별 수송실적_20231231.csv
2023,중앙로,9,1105,150580,168941,대전교통공사_역별 수송실적_20231231.csv
2023,중앙로,10,1105,163859,183131,대전교통공사_역별 수송실적_20231231.csv
2023,중앙로,11,1105,155256,171450,대전교통공사_역별 수송실적_20231231.csv
2023,중앙로,12,1105,184651,203280,대전교통공사_역별 수송실적_20231231.csv
2024,중앙로,1,1105,170912,187244,대전교통공사_역별 수송실적_20241231.csv
2024,중앙로,2,1105,165652,182331,대전교통공사_역별 수송실적_20241231.csv
2024,중앙로,3,1105,172816,188401,대전교통공사_역별 수송실적_20241231.csv
2024,중앙로,4,1105,164598,180163,대전교통공사_역별 수송실적_20241231.csv
2024,중앙로,5,1105,191009,204301,대전교통공사_역별 수송실적_20241231.csv
2024,중앙로,6,1105,173389,189039,대전교통공사_역별 수송실적_20241231.csv
2024,중앙로,7,1105,194708,211538,대전교통공사_역별 수송실적_20241231.csv
2024,중앙로,8,1105,266771,283399,대전교통공사_역별 수송실적_20241231.csv
2024,중앙로,9,1105,163889,179234,대전교통공사_역별 수송실적_20241231.csv
2024,중앙로,10,1105,171784,189725,대전교통공사_역별 수송실적_20241231.csv
2024,중앙로,11,1105,168184,187272,대전교통공사_역별 수송실적_20241231.csv
2024,중앙로,12,1105,191786,211196,대전교통공사_역별 수송실적_20241231.csv
2026,중앙로,1,1105,221954,242785,대전교통공사_역별 수송실적_20260731.csv
2026,중앙로,2,1105,204380,223275,대전교통공사_역별 수송실적_20260731.csv
2026,중앙로,3,1105,211897,228623,대전교통공사_역별 수송실적_20260731.csv
2026,중앙로,4,1105,206546,223455,대전교통공사_역별 수송실적_20260731.csv
2026,중앙로,5,1105,236317,256283,대전교통공사_역별 수송실적_20260731.csv
2026,중앙로,6,1105,208419,228302,대전교통공사_역별 수송실적_20260731.csv
2026,중앙로,7,1105,237680,257709,대전교통공사_역별 수송실적_20260731.csv
2015,지족,1,1121,90410,86414,대전교통공사_역별 수송실적_20151231.csv
2015,지족,2,1121,75538,71770,대전교통공사_역별 수송실적_20151231.csv
2015,지족,3,1121,102807,99351,대전교통공사_역별 수송실적_20151231.csv
2015,지족,4,1121,99733,96104,대전교통공사_역별 수송실적_20151231.csv
2015,지족,5,1121,98185,93185,대전교통공사_역별 수송실적_20151231.csv
2015,지족,6,1121,82110,80174,대전교통공사_역별 수송실적_20151231.csv
2015,지족,7,1121,88212,85121,대전교통공사_역별 수송실적_20151231.csv
2015,지족,8,1121,84429,81207,대전교통공사_역별 수송실적_20151231.csv
2015,지족,9,1121,90728,88181,대전교통공사_역별 수송실적_20151231.csv
2015,지족,10,1121,97810,93160,대전교통공사_역별 수송실적_20151231.csv
2015,지족,11,1121,95548,91612,대전교통공사_역별 수송실적_20151231.csv
2015,지족,12,1121,96072,91381,대전교통공사_역별 수송실적_20151231.csv
2016,지족,1,1121,86574,82928,대전교통공사_역별 수송실적_20161231.csv
2016,지족,2,1121,77989,73941,대전교통공사_역별 수송실적_20161231.csv
2016,지족,3,1121,98622,95020,대전교통공사_역별 수송실적_20161231.csv
2016,지족,4,1121,93678,89543,대전교통공사_역별 수송실적_20161231.csv
2016,지족,5,1121,95774,92631,대전교통공사_역별 수송실적_20161231.csv
2016,지족,6,1121,89684,86739,대전교통공사_역별 수송실적_20161231.csv
2016,지족,7,1121,85418,82011,대전교통공사_역별 수송실적_20161231.csv
2016,지족,8,1121,84021,81090,대전교통공사_역별 수송실적_20161231.csv
2016,지족,9,1121,88586,84617,대전교통공사_역별 수송실적_20161231.csv
2016,지족,10,1121,95849,92237,대전교통공사_역별 수송실적_20161231.csv
2016,지족,11,1121,96335,91747,대전교통공사_역별 수송실적_20161231.csv
2016,지족,12,1121,98081,92814,대전교통공사_역별 수송실적_20161231.csv
2017,지족,1,1121,85546,81933,대전교통공사_역별 수송실적_20171231.csv
2017,지족,2,1121,85086,81102,대전교통공사_역별 수송실적_20171231.csv
2017,지족,3,1121,101226,96832,대전교통공사_역별 수송실적_20171231.csv
2017,지족,4,1121,94516,90550,대전교통공사_역별 수송실적_20171231.csv
2017,지족,5,1121,96074,91614,대전교통공사_역별 수송실적_20171231.csv
2017,지족,6,1121,92172,88116,대전교통공사_역별 수송실적_20171231.csv
2017,지족,7,1121,84106,80997,대전교통공사_역별 수송실적_20171231.csv
2017,지족,8,1121,84606,81095,대전교통공사_역별 수송실적_20171231.csv
2017,지족,9,1121,92343,88287,대전교통공사_역별 수송실적_20171231.csv
2017,지족,10,1121,80930,76960,대전교통공사_역별 수송실적_20171231.csv
2017,지족,11,1121,93205,89272,대전교통공사_역별 수송실적_20171231.csv
2017,지족,12,1121,90674,85843,대전교통공사_역별 수송실적_20171231.csv
2018,지족,1,1121,87613,83473,대전교통공사_역별 수송실적_20181231.csv
2018,지족,2,1121,75745,71688,대전교통공사_역별 수송실적_20181231.csv
2018,지족,3,1121,94930,90185,대전교통공사_역별 수송실적_20181231.csv
2018,지족,4,1121,90278,87709,대전교통공사_역별 수송실적_20181231.csv
2018,지족,5,1121,93357,90165,대전교통공사_역별 수송실적_20181231.csv
2018,지족,6,1121,83941,81184,대전교통공사_역별 수송실적_20181231.csv
2018,지족,7,1121,82151,80301,대전교통공사_역별 수송실적_20181231.csv
2018,지족,8,1121,81102,78757,대전교통공사_역별 수송실적_20181231.csv
2018,지족,9,1121,78911,75941,대전교통공사_역별 수송실적_20181231.csv
2018,지족,10,1121,91570,88318,대전교통공사_역별 수송실적_20181231.csv
2018,지족,11,1121,92617,88933,대전교통공사_역별 수송실적_20181231.csv
2018,지족,12,1121,87647,83439,대전교통공사_역별 수송실적_20181231.csv
2019,지족,1,1121,87013,84328,대전교통공사_역별 수송실적_20191231.csv
2019,지족,2,1121,72584,69557,대전교통공사_역별 수송실적_20191231.csv
2019,지족,3,1121,90262,87549,대전교통공사_역별 수송실적_20191231.csv
2019,지족,4,1121,91089,88550,대전교통공사_역별 수송실적_20191231.csv
2019,지족,5,1121,95051,92269,대전교통공사_역별 수송실적_20191231.csv
2019,지족,6,1121,81740,79773,대전교통공사_역별 수송실적_20191231.csv
2019,지족,7,1121,84601,82551,대전교통공사_역별 수송실적_20191231.csv
2019,지족,8,1121,78460,76098,대전교통공사_역별 수송실적_20191231.csv
2019,지족,9,1121,81264,79077,대전교통공사_역별 수송실적_20191231.csv
2019,지족,10,1121,89021,86479,대전교통공사_역별 수송실적_20191231.csv
2019,지족,11,1121,88613,85904,대전교통공사_역별 수송실적_20191231.csv
2019,지족,12,1121,88474,85461,대전교통공사_역별 수송실적_20191231.csv
2020,지족,1,1121,78454,75856,대전교통공사_역별 수송실적_20200531.csv
2020,지족,2,1121,63112,61533,대전교통공사_역별 수송실적_20200531.csv
2020,지족,3,1121,42955,41829,대전교통공사_역별 수송실적_20200531.csv
2020,지족,4,1121,45483,43831,대전교통공사_역별 수송실적_20200531.csv
2020,지족,5,1121,54258,51867,대전교통공사_역별 수송실적_20200531.csv
2020,지족,6,1121,53580,51547,대전교통공사_역별 수송실적_20211231.csv
2020,지족,7,1121,52611,51046,대전교통공사_역별 수송실적_20211231.csv
2020,지족,8,1121,47137,45188,대전교통공사_역별 수송실적_20211231.csv
2020,지족,9,1121,45460,43573,대전교통공사_역별 수송실적_20211231.csv
2020,지족,10,1121,49112,46567,대전교통공사_역별 수송실적_20211231.csv
2020,지족,11,1121,52154,49408,대전교통공사_역별 수송실적_20211231.csv
2020,지족,12,1121,43338,41743,대전교통공사_역별 수송실적_20211231.csv
2021,지족,1,1121,43033,41138,대전교통공사_역별 수송실적_20211231.csv
2021,지족,2,1121,41539,39359,대전교통공사_역별 수송실적_20211231.csv
2021,지족,3,1121,56098,53898,대전교통공사_역별 수송실적_20211231.csv
2021,지족,4,1121,50987,48760,대전교통공사_역별 수송실적_20211231.csv
2021,지족,5,1121,51740,49761,대전교통공사_역별 수송실적_20211231.csv
2021,지족,6,1121,50699,48457,대전교통공사_역별 수송실적_20211231.csv
2021,지족,7,1121,45447,43298,대전교통공사_역별 수송실적_20211231.csv
2021,지족,8,1121,40687,39405,대전교통공사_역별 수송실적_20211231.csv
2021,지족,9,1121,47516,45196,대전교통공사_역별 수송실적_20211231.csv
2021,지족,10,1121,52227,49580,대전교통공사_역별 수송실적_20211231.csv
2021,지족,11,1121,55181,51932,대전교통공사_역별 수송실적_20211231.csv
2021,지족,12,1121,51084,48948,대전교통공사_역별 수송실적_20211231.csv
2022,지족,1,1121,47610,45668,대전교통공사_역별 수송실적_20221231.csv
2022,지족,2,1121,39942,38663,대전교통공사_역별 수송실적_20221231.csv
2022,지족,3,1121,50804,48915,대전교통공사_역별 수송실적_20221231.csv
2022,지족,4,1121,55451,52356,대전교통공사_역별 수송실적_20221231.csv
2022,지족,5,1121,62102,58551,대전교통공사_역별 수송실적_20221231.csv
2022,지족,6,1121,58240,55333,대전교통공사_역별 수송실적_20221231.csv
2022,지족,7,1121,54903,52189,대전교통공사_역별 수송실적_20221231.csv
2022,지족,8,1121,51997,49721,대전교통공사_역별 수송실적_20221231.csv
2022,지족,9,1121,57999,54440,대전교통공사_역별 수송실적_20221231.csv
2022,지족,10,1121,59950,56744,대전교통공사_역별 수송실적_20221231.csv
2022,지족,11,1121,61818,58515,대전교통공사_역별 수송실적_20221231.csv
2022,지족,12,1121,64227,60861,대전교통공사_역별 수송실적_20221231.csv
2023,지족,1,1121,56632,53770,대전교통공사_역별 수송실적_20231231.csv
2023,지족,2,1121,56579,54081,대전교통공사_역별 수송실적_20231231.csv
2023,지족,3,1121,66532,63572,대전교통공사_역별 수송실적_20231231.csv
2023,지족,4,1121,62233,59207,대전교통공사_역별 수송실적_20231231.csv
2023,지족,5,1121,64540,61171,대전교통공사_역별 수송실적_20231231.csv
2023,지족,6,1121,61298,58786,대전교통공사_역별 수송실적_20231231.csv
2023,지족,7,1121,57997,55670,대전교통공사_역별 수송실적_20231231.csv
2023,지족,8,1121,56240,54538,대전교통공사_역별 수송실적_20231231.csv
2023,지족,9,1121,57293,54511,대전교통공사_역별 수송실적_20231231.csv
2023,지족,10,1121,60774,57806,대전교통공사_역별 수송실적_20231231.csv
2023,지족,11,1121,63511,60816,대전교통공사_역별 수송실적_20231231.csv
2023,지족,12,1121,62681,59530,대전교통공사_역별 수송실적_20231231.csv
2024,지족,1,1121,61519,58661,대전교통공사_역별 수송실적_20241231.csv
2024,지족,2,1121,54795,52345,대전교통공사_역별 수송실적_20241231.csv
2024,지족,3,1121,62855,60567,대전교통공사_역별 수송실적_20241231.csv
2024,지족,4,1121,63581,60994,대전교통공사_역별 수송실적_20241231.csv
2024,지족,5,1121,64931,62318,대전교통공사_역별 수송실적_20241231.csv
2024,지족,6,1121,60240,58466,대전교통공사_역별 수송실적_20241231.csv
2024,지족,7,1121,65618,64531,대전교통공사_역별 수송실적_20241231.csv
2024,지족,8,1121,59792,58328,대전교통공사_역별 수송실적_20241231.csv
2024,지족,9,1121,58378,56543,대전교통공사_역별 수송실적_20241231.csv
2024,지족,10,1121,65380,63488,대전교통공사_역별 수송실적_20241231.csv
2024,지족,11,1121,66595,64353,대전교통공사_역별 수송실적_20241231.csv
2024,지족,12,1121,67072,64730,대전교통공사_역별 수송실적_20241231.csv
2026,지족,1,1121,62128,61081,대전교통공사_역별 수송실적_20260731.csv
2026,지족,2,1121,54168,53103,대전교통공사_역별 수송실적_20260731.csv
2026,지족,3,1121,65107,64195,대전교통공사_역별 수송실적_20260731.csv
2026,지족,4,1121,67251,66233,대전교통공사_역별 수송실적_20260731.csv
2026,지족,5,1121,63888,62266,대전교통공사_역별 수송실적_20260731.csv
2026,지족,6,1121,61921,60683,대전교통공사_역별 수송실적_20260731.csv
2026,지족,7,1121,60116,58684,대전교통공사_역별 수송실적_20260731.csv
2015,탄방,1,1110,164160,181992,대전교통공사_역별 수송실적_20151231.csv
2015,탄방,2,1110,136396,150984,대전교통공사_역별 수송실적_20151231.csv
2015,탄방,3,1110,167602,185462,대전교통공사_역별 수송실적_20151231.csv
2015,탄방,4,1110,161455,179554,대전교통공사_역별 수송실적_20151231.csv
2015,탄방,5,1110,160225,178636,대전교통공사_역별 수송실적_20151231.csv
2015,탄방,6,1110,135997,152341,대전교통공사_역별 수송실적_20151231.csv
2015,탄방,7,1110,154594,173902,대전교통공사_역별 수송실적_20151231.csv
2015,탄방,8,1110,148663,166379,대전교통공사_역별 수송실적_20151231.csv
2015,탄방,9,1110,150338,168426,대전교통공사_역별 수송실적_20151231.csv
2015,탄방,10,1110,160797,180004,대전교통공사_역별 수송실적_20151231.csv
2015,탄방,11,1110,154400,172963,대전교통공사_역별 수송실적_20151231.csv
2015,탄방,12,1110,165052,185672,대전교통공사_역별 수송실적_20151231.csv
2016,탄방,1,1110,151458,168160,대전교통공사_역별 수송실적_20161231.csv
2016,탄방,2,1110,137537,152840,대전교통공사_역별 수송실적_20161231.csv
2016,탄방,3,1110,161574,178420,대전교통공사_역별 수송실적_20161231.csv
2016,탄방,4,1110,152253,168916,대전교통공사_역별 수송실적_20161231.csv
2016,탄방,5,1110,157918,176453,대전교통공사_역별 수송실적_20161231.csv
2016,탄방,6,1110,154112,173144,대전교통공사_역별 수송실적_20161231.csv
2016,탄방,7,1110,153491,172355,대전교통공사_역별 수송실적_20161231.csv
2016,탄방,8,1110,150005,167350,대전교통공사_역별 수송실적_20161231.csv
2016,탄방,9,1110,140495,158138,대전교통공사_역별 수송실적_20161231.csv
2016,탄방,10,1110,152650,174615,대전교통공사_역별 수송실적_20161231.csv
2016,탄방,11,1110,152936,173278,대전교통공사_역별 수송실적_20161231.csv
2016,탄방,12,1110,166089,189227,대전교통공사_역별 수송실적_20161231.csv
2017,탄방,1,1110,150724,169012,대전교통공사_역별 수송실적_20171231.csv
2017,탄방,2,1110,148053,163782,대전교통공사_역별 수송실적_20171231.csv
2017,탄방,3,1110,162561,181787,대전교통공사_역별 수송실적_20171231.csv
2017,탄방,4,1110,152157,170128,대전교통공사_역별 수송실적_20171231.csv
2017,탄방,5,1110,158553,177570,대전교통공사_역별 수송실적_20171231.csv
2017,탄방,6,1110,153779,172487,대전교통공사_역별 수송실적_20171231.csv
2017,탄방,7,1110,150504,168178,대전교통공사_역별 수송실적_20171231.csv
2017,탄방,8,1110,153352,171842,대전교통공사_역별 수송실적_20171231.csv
2017,탄방,9,1110,159154,178338,대전교통공사_역별 수송실적_20171231.csv
2017,탄방,10,1110,140555,158816,대전교통공사_역별 수송실적_20171231.csv
2017,탄방,11,1110,159339,179830,대전교통공사_역별 수송실적_20171231.csv
2017,탄방,12,1110,166934,188613,대전교통공사_역별 수송실적_20171231.csv
2018,탄방,1,1110,166770,185059,대전교통공사_역별 수송실적_20181231.csv
2018,탄방,2,1110,137512,151811,대전교통공사_역별 수송실적_20181231.csv
2018,탄방,3,1110,164833,183118,대전교통공사_역별 수송실적_20181231.csv
2018,탄방,4,1110,156067,173799,대전교통공사_역별 수송실적_20181231.csv
2018,탄방,5,1110,161715,180777,대전교통공사_역별 수송실적_20181231.csv
2018,탄방,6,1110,152698,169081,대전교통공사_역별 수송실적_20181231.csv
2018,탄방,7,1110,154660,171144,대전교통공사_역별 수송실적_20181231.csv
2018,탄방,8,1110,148717,164509,대전교통공사_역별 수송실적_20181231.csv
2018,탄방,9,1110,141020,156922,대전교통공사_역별 수송실적_20181231.csv
2018,탄방,10,1110,161331,178614,대전교통공사_역별 수송실적_20181231.csv
2018,탄방,11,1110,161786,180720,대전교통공사_역별 수송실적_20181231.csv
2018,탄방,12,1110,165239,183164,대전교통공사_역별 수송실적_20181231.csv
2019,탄방,1,1110,165944,181698,대전교통공사_역별 수송실적_20191231.csv
2019,탄방,2,1110,135238,148639,대전교통공사_역별 수송실적_20191231.csv
2019,탄방,3,1110,160137,175661,대전교통공사_역별 수송실적_20191231.csv
2019,탄방,4,1110,158920,174611,대전교통공사_역별 수송실적_20191231.csv
2019,탄방,5,1110,166130,183972,대전교통공사_역별 수송실적_20191231.csv
2019,탄방,6,1110,153214,168218,대전교통공사_역별 수송실적_20191231.csv
2019,탄방,7,1110,161760,176626,대전교통공사_역별 수송실적_20191231.csv
2019,탄방,8,1110,149426,162672,대전교통공사_역별 수송실적_20191231.csv
2019,탄방,9,1110,142991,158007,대전교통공사_역별 수송실적_20191231.csv
2019,탄방,10,1110,159012,175684,대전교통공사_역별 수송실적_20191231.csv
2019,탄방,11,1110,155788,172066,대전교통공사_역별 수송실적_20191231.csv
2019,탄방,12,1110,163909,182356,대전교통공사_역별 수송실적_20191231.csv
2020,탄방,1,1110,148694,160913,대전교통공사_역별 수송실적_20200531.csv
2020,탄방,2,1110,115657,126219,대전교통공사_역별 수송실적_20200531.csv
2020,탄방,3,1110,77052,84329,대전교통공사_역별 수송실적_20200531.csv
2020,탄방,4,1110,88697,97298,대전교통공사_역별 수송실적_20200531.csv
2020,탄방,5,1110,104394,114450,대전교통공사_역별 수송실적_20200531.csv
2020,탄방,6,1110,104649,114569,대전교통공사_역별 수송실적_20211231.csv
2020,탄방,7,1110,103171,112914,대전교통공사_역별 수송실적_20211231.csv
2020,탄방,8,1110,96257,105868,대전교통공사_역별 수송실적_20211231.csv
2020,탄방,9,1110,92609,101611,대전교통공사_역별 수송실적_20211231.csv
2020,탄방,10,1110,102493,112143,대전교통공사_역별 수송실적_20211231.csv
2020,탄방,11,1110,108868,119778,대전교통공사_역별 수송실적_20211231.csv
2020,탄방,12,1110,97740,106250,대전교통공사_역별 수송실적_20211231.csv
2021,탄방,1,1110,101074,108158,대전교통공사_역별 수송실적_20211231.csv
2021,탄방,2,1110,93019,100804,대전교통공사_역별 수송실적_20211231.csv
2021,탄방,3,1110,112444,122617,대전교통공사_역별 수송실적_20211231.csv
2021,탄방,4,1110,108766,117410,대전교통공사_역별 수송실적_20211231.csv
2021,탄방,5,1110,106595,115796,대전교통공사_역별 수송실적_20211231.csv
2021,탄방,6,1110,110655,120182,대전교통공사_역별 수송실적_20211231.csv
2021,탄방,7,1110,105718,113292,대전교통공사_역별 수송실적_20211231.csv
2021,탄방,8,1110,93360,99850,대전교통공사_역별 수송실적_20211231.csv
2021,탄방,9,1110,94289,102900,대전교통공사_역별 수송실적_20211231.csv
2021,탄방,10,1110,104574,114111,대전교통공사_역별 수송실적_20211231.csv
2021,탄방,11,1110,112513,122017,대전교통공사_역별 수송실적_20211231.csv
2021,탄방,12,1110,110604,120527,대전교통공사_역별 수송실적_20211231.csv
2022,탄방,1,1110,104472,112370,대전교통공사_역별 수송실적_20221231.csv
2022,탄방,2,1110,85609,92270,대전교통공사_역별 수송실적_20221231.csv
2022,탄방,3,1110,98898,107077,대전교통공사_역별 수송실적_20221231.csv
2022,탄방,4,1110,106175,115739,대전교통공사_역별 수송실적_20221231.csv
2022,탄방,5,1110,118080,130665,대전교통공사_역별 수송실적_20221231.csv
2022,탄방,6,1110,116248,127370,대전교통공사_역별 수송실적_20221231.csv
2022,탄방,7,1110,117563,129022,대전교통공사_역별 수송실적_20221231.csv
2022,탄방,8,1110,111357,121216,대전교통공사_역별 수송실적_20221231.csv
2022,탄방,9,1110,111488,123418,대전교통공사_역별 수송실적_20221231.csv
2022,탄방,10,1110,119707,131609,대전교통공사_역별 수송실적_20221231.csv
2022,탄방,11,1110,121591,133964,대전교통공사_역별 수송실적_20221231.csv
2022,탄방,12,1110,129567,141854,대전교통공사_역별 수송실적_20221231.csv
2023,탄방,1,1110,116685,126386,대전교통공사_역별 수송실적_20231231.csv
2023,탄방,2,1110,116917,126850,대전교통공사_역별 수송실적_20231231.csv
2023,탄방,3,1110,129437,142505,대전교통공사_역별 수송실적_20231231.csv
2023,탄방,4,1110,119749,130911,대전교통공사_역별 수송실적_20231231.csv
2023,탄방,5,1110,124179,136420,대전교통공사_역별 수송실적_20231231.csv
2023,탄방,6,1110,121687,133764,대전교통공사_역별 수송실적_20231231.csv
2023,탄방,7,1110,121634,131604,대전교통공사_역별 수송실적_20231231.csv
2023,탄방,8,1110,125076,135576,대전교통공사_역별 수송실적_20231231.csv
2023,탄방,9,1110,117100,127820,대전교통공사_역별 수송실적_20231231.csv
2023,탄방,10,1110,124662,136570,대전교통공사_역별 수송실적_20231231.csv
2023,탄방,11,1110,126567,137833,대전교통공사_역별 수송실적_20231231.csv
2023,탄방,12,1110,127545,138210,대전교통공사_역별 수송실적_20231231.csv
2024,탄방,1,1110,127987,138814,대전교통공사_역별 수송실적_20241231.csv
2024,탄방,2,1110,114395,123401,대전교통공사_역별 수송실적_20241231.csv
2024,탄방,3,1110,127172,138691,대전교통공사_역별 수송실적_20241231.csv
2024,탄방,4,1110,126666,138194,대전교통공사_역별 수송실적_20241231.csv
2024,탄방,5,1110,128939,141451,대전교통공사_역별 수송실적_20241231.csv
2024,탄방,6,1110,121675,132471,대전교통공사_역별 수송실적_20241231.csv
2024,탄방,7,1110,129183,140071,대전교통공사_역별 수송실적_20241231.csv
2024,탄방,8,1110,125060,134184,대전교통공사_역별 수송실적_20241231.csv
2024,탄방,9,1110,113859,123566,대전교통공사_역별 수송실적_20241231.csv
2024,탄방,10,1110,126286,136713,대전교통공사_역별 수송실적_20241231.csv
2024,탄방,11,1110,127438,137878,대전교통공사_역별 수송실적_20241231.csv
2024,탄방,12,1110,128049,139519,대전교통공사_역별 수송실적_20241231.csv
2026,탄방,1,1110,137419,147822,대전교통공사_역별 수송실적_20260731.csv
2026,탄방,2,1110,116644,125664,대전교통공사_역별 수송실적_20260731.csv
2026,탄방,3,1110,143494,156533,대전교통공사_역별 수송실적_20260731.csv
2026,탄방,4,1110,146558,158651,대전교통공사_역별 수송실적_20260731.csv
2026,탄방,5,1110,139805,151112,대전교통공사_역별 수송실적_20260731.csv
2026,탄방,6,1110,140340,152605,대전교통공사_역별 수송실적_20260731.csv
2026,탄방,7,1110,140014,151032,대전교통공사_역별 수송실적_20260731.csv
2015,판암,1,1101,140103,119964,대전교통공사_역별 수송실적_20151231.csv
2015,판암,2,1101,121727,104621,대전교통공사_역별 수송실적_20151231.csv
2015,판암,3,1101,149704,131925,대전교통공사_역별 수송실적_20151231.csv
2015,판암,4,1101,146309,128569,대전교통공사_역별 수송실적_20151231.csv
2015,판암,5,1101,151499,133522,대전교통공사_역별 수송실적_20151231.csv
2015,판암,6,1101,123259,108598,대전교통공사_역별 수송실적_20151231.csv
2015,판암,7,1101,138325,120236,대전교통공사_역별 수송실적_20151231.csv
2015,판암,8,1101,133538,116638,대전교통공사_역별 수송실적_20151231.csv
2015,판암,9,1101,137300,119704,대전교통공사_역별 수송실적_20151231.csv
